client,table,file,sha256,rows,metadataRows,validJson,invalid,fields,firstError
"jp-1.4.0","config_system_info_text","config_system_info_text.db","EEE530E4EECA4D5CEAEE4CD905FEE33D8D530755BF0F9F65F96CD392C9FED2B5",15,1,14,0,"beizhu;btn_img1;btn_img2;btn_num;btn_txt1;btn_txt2;content;infoId;priority;style;title_chi;title_eng",""
"jp-1.4.0","config_table_index","config_table_index.db","E94999C1E99263C9766E6376D603E2017FE91A5AFE91E90D42B6734159A3E29A",27,1,26,0,"bag_index;file_name;id;name",""
"jp-1.4.0","config_talent","config_talent.db","3F7E668CC20F1A7E051E2793CC83E4DCC338C2A430F9FA54654422EDFAC7F669",1078,1,1077,0,"belongtalent;desc;icon;iconcheck;iconmax;id;levelup;name;nexttalent;positioninfo;precondition;specialtalent;talenteffect;talenticon;type",""
"jp-1.4.0","config_talentcondition","config_talentcondition.db","3AA94210F57717FB07854726346B4B32E2147A29A5E6EEC7420DC48310DDFE24",215,1,214,0,"desc;id;p1;p2;p3;p4;type",""
"jp-1.4.0","config_talenteffect","config_talenteffect.db","7BC3635F8CD4AD93A5705C1935F8E453EE5471991325C87B711C59F716B2F555",131,1,130,0,"id;p1;p2;p3;p4;type",""
"jp-1.4.0","config_talentmain","config_talentmain.db","12203E10A60C53714934BE12A2E99F7DC23C1B4CDFCCA1CF1564090824AB3D89",6,1,5,0,"background;id;name;talentlist",""
"jp-1.4.0","config_task_activity","config_task_activity.db","4B48BB029447C251F70C43BC0DDF8189A130470A23FD393AEA070ABFF7CB7131",2415,1,2414,0,"accumulate;activity_id;auto_send;count_type;desc;desc_language;drop_id;go_up_to;go_up_to_parm;goal;hide;id;label;last_task;last_task_client;last_task_receive;order;period;period_area;period_list;period_list_area;refresh_id;rewards;show_reward_num;show_rewards;title",""
"jp-1.4.0","config_task_daily","config_task_daily.db","FF3368856923B0834C41E7F0E9002FB419F6E39AEA629664788B8BF24D82935F",25,1,24,0,"copy_display_id;count_type;desc;function_id;go_up_to;goal;id;next_task_id;order;player_level_max;player_level_min;reward;reward_limited;reward_limited_period;rewards;title",""
"jp-1.4.0","config_task_grow","config_task_grow.db","2287E0B2E45B4A0D019A2537A550D5278133A048E50DEF633347FE8E7A013C18",243,1,242,0,"abandoned;copy_display_id;count_type;desc;function_id;go_up_to;goal;id;next_task_id;order;player_level_max;player_level_min;rewards;title",""
"jp-1.4.0","config_task_guild","config_task_guild.db","B8CC5EF84D273806891ED9008FD30B1C4CED2BF0A478173667C111E97172FA4A",103,1,102,0,"auto_reject_time;count_type;desc;drop_show_id;extra_reward;extra_reward_desc;extra_reward_ship_condition;extra_reward_ship_num;go_up_to;goal;guild_exp_rewards;guild_finish_num_max;guild_finish_num_min;guild_rewards;id;max_apply_num;max_player_goal_num;order;per_contr_num;player_level_max;player_level_min;player_rewards;title;type;weight",""
"jp-1.4.0","config_task_guildoffer","config_task_guildoffer.db","7652C3B1B92FC1866DD6048A1CEE6AC7BA5A168918DEE6422413FC41C6533E36",35,1,34,0,"applynum;count_type;desc;goal;id;limittime;order;quality;qualitybg;score;type;weight",""
"jp-1.4.0","config_task_magazine","config_task_magazine.db","100C96B843736A73FE5D5349ABCA14C49B2271604D760CE3086D447EDE69F7DB",344,1,343,0,"accumulate;auto_send;count_type;desc;desc_language;drop_id;go_up_to;go_up_to_parm;goal;id;last_task;last_task_client;last_task_list;magazine_id;magazine_page_id;order;period;period_area;period_list;period_list_area;refresh_id;rewards;show_reward_num",""
"jp-1.4.0","config_task_main","config_task_main.db","59D44507F8A922AF3D8F9B15284FE3E3B09BF104D784730DCB4DDB70A2ECF15C",175,1,174,0,"copy_display_id;count_type;desc;function_id;go_up_to;goal;id;next_task_id;order;player_level_max;player_level_min;reward;rewards;title",""
"jp-1.4.0","config_task_return","config_task_return.db","5780223AF0F1E89994AF1D5A546B9DDE6C02F896E99B21A1C4079792E2FE135C",43,1,42,0,"copy_display_id;count_type;desc;function_id;go_up_to;goal;id;next_task_id;order;player_level_max;player_level_min;rewards;title",""
"jp-1.4.0","config_task_reward_modify","config_task_reward_modify.db","FDC9DD220286D8B3782FBFFC2D5B35786508A575EFAA6208B934EDB423A2F18F",41,1,40,0,"id;rewards_modify",""
"jp-1.4.0","config_task_teaching","config_task_teaching.db","B14CF29DEFD6A3B60B9D8C591BB08329CDAB775A5611453F2102C3ECF68BF80B",105,1,104,0,"count_type;desc;go_up_to;goal;id;order;rewards;rewards_for_teacher;title",""
"jp-1.4.0","config_task_teaching_group","config_task_teaching_group.db","716D175DDB380BACD3C4A79646ADA7C66A127EA94E3F185E3F50054FD913D771",9,1,8,0,"desc;id;last_group_id;level;next_group_id;rewards;rewards_for_teacher;task_assess_id;task_daily_id;task_daily_limit;title",""
"jp-1.4.0","config_task_treaty","config_task_treaty.db","E91D127326AD4E650EF266F5077CD49BABBDACAF55191A54D0E28BD379286C55",7,1,6,0,"go_up_to;goal;id;order;rewards;title",""
"jp-1.4.0","config_task_weekly","config_task_weekly.db","9FE89E777919DA20A9D0CCA4B08E0C26B8DDA8F7AA28307A96C0EF36F31B0096",23,1,22,0,"copy_display_id;count_type;desc;function_id;go_up_to;goal;id;next_task_id;order;player_level_max;player_level_min;reward;rewards;title",""
"jp-1.4.0","config_teaching_achievement","config_teaching_achievement.db","7009CFA8C18FC912E6F604BB7CD6D9E00502235EE9E690F8B1D384563C4ECF00",10,1,9,0,"desc;id;level;name;next_id;prestige;rewards",""
"jp-1.4.0","config_teaching_assess","config_teaching_assess.db","B7099DDD395F6452A7E84562947A176EEB5103DD47E6ED498DA8A2B2C0316DF1",7,1,6,0,"id;range;student_reward;teacher_reward;tips;tips_icon",""
"jp-1.4.0","config_teaching_personal_info","config_teaching_personal_info.db","7750DD655599328643C053713405635F4020C776078AF049A276DAA49D8D6EBC",24,1,23,0,"group;icon;id;name;order",""
"jp-1.4.0","config_team","config_team.db","A6F554256CE6DB817BFD1EFB4C7A069D5685742E71A3463683C2617C29B4F88A",3,1,2,0,"chapterid;id;team_type",""
"jp-1.4.0","config_testship_reward","config_testship_reward.db","75029B78AFAF6C1E5E27A75E4291186620D95ABD4E6AE694CFBD31B2944AA682",3,1,2,0,"id;reward;task_point;task_point_total",""
"jp-1.4.0","config_testship_task","config_testship_task.db","3FCA05ED30A5C9F54C19A7A77129827F241BB604DEFF9D0E9FDEAC69E62B3040",42,1,41,0,"go_up_to;go_up_to_parm;id;task_goal;test_name;test_point;test_type;test_type_name",""
"jp-1.4.0","config_tower_activity","config_tower_activity.db","B759703CACEA23E216F8A63BF66C11A45B21AFA052C869070AC28D9C23D35AFC",2,1,1,0,"activity_id;battle_point_cost;battle_point_default;battle_point_min;id;load_copy;page_name;quick_copy_s;quick_pass;reset_buff_times;reset_period",""
"jp-1.4.0","config_tower_prop","config_tower_prop.db","A91958FE908176FCA13624F3DA9CF341556113257014CD4274BF602607961C10",14,1,13,0,"id;language_id;name;order",""
"jp-1.4.0","config_tower_topic","config_tower_topic.db","C9ACD8D4153E8E2463959D1A4830AF3EEC385C1D8917903B5F3F33BFD16F193A",19,1,18,0,"area_final_copy;copy_list;copy_list_name;features_list;id;image;name;tower_map;type",""
"jp-1.4.0","config_treaty_buff","config_treaty_buff.db","15F979D65B4FAD1EF24B1E320369F324DB698E7AAEC8FD69EF58F140FB520968",13,1,12,0,"buff_icon;buff_star;desc;flag_new;id;name;order;treaty_atk;treaty_buff;treaty_hp",""
"jp-1.4.0","config_trigger_shape","config_trigger_shape.db","F13C8584CB972B91F4B17079369F1022C6C22F49DFBF399E9395F26016C4C229",6,1,5,0,"desc;enum_name;id",""
"jp-1.4.0","config_ui_battlepage_config","config_ui_battlepage_config.db","F4012F3F3F28D0512905EA7B1256ABDA744A2A9ABFE20004BAA11D489A3806D1",83,1,82,0,"game_type;id;part_name;part_path;show_time;switch_mode",""
"jp-1.4.0","config_ui_battlepage_config_ios","config_ui_battlepage_config_ios.db","8E6617E842AD4BF90B2CFFD64694E5B748E52378F2281E573BC0CDE018B1436C",82,1,81,0,"game_type;id;part_name;part_path;show_time;switch_mode",""
"jp-1.4.0","config_ui_config","config_ui_config.db","7EF5B0F332E3565A1BA161E5D323642B0171734D397F95FD1342EA87A34EF116",425,1,424,0,"allwaysInMemery;bgm;canShowScene;hide_type;hierarchy;info;lua_class_path;page_type;res_path;subGroup;topName;ui_id",""
"jp-1.4.0","config_value_effect","config_value_effect.db","031F6BF4BA7B4E11127420FD786CD3E07559A5B8BA068E669295ACF71D5E59BC",86,1,85,0,"activity_effect_desc;activity_effect_type;activity_value_show;buff_background;buff_icon;desc;id;time;type_show;value_show;values",""
"jp-1.4.0","config_voice_chat_err","config_voice_chat_err.db","7B20D929AAB2CDCFE2AEF282AE4AA64CC9B03CD6AAD84DEDD15912B0E83C2240",101,1,100,0,"id;notice",""
"jp-1.4.0","config_vow","config_vow.db","4FE8AAA83DF3F06993E7A8327B3D5222CD32734B7CC36B2CFFE08EF1DFA83D65",4,1,3,0,"ban_full_break_add_time;ban_not_full_break_add_time;id;quality;result_that_quality_add_time;result_that_quality_limit_time",""
"jp-1.4.0","config_vow_item","config_vow_item.db","E58CE683B3B8D57A3687CA8B22055DDB603C124AC74EAA3BC4CA82315A9961B5",102,1,101,0,"daily_limit;description;drop_path;icon;id;name;quality;ship_id;time;type;vip_add_time",""
"jp-1.4.0","config_vow_wall_ship","config_vow_wall_ship.db","171881BC7078E9C414136C11C459D7737B5A701A4F9143E71943DFA054F7BCDE",9,1,8,0,"vow_pos_id;vow_pos_x;vow_pos_y;vow_shi_pin;vow_ship_kuang;vow_wall",""
"jp-1.4.0","config_weather","config_weather.db","CFBFE04DC03068C15E4FE8699B24C206E676D47105767A298D4F0C04265EC25F",7,1,6,0,"battle_tip;id;random_count;random_event;scene_param;state_event;ui_battle_pic;weight",""
"jp-1.4.0","config_weather_exchange_light","config_weather_exchange_light.db","56AF85558ECFFFE8DBBB1152F18B74C68592801296FE8EE868BE226964954F6A",4,1,3,0,"light_args_duration_s;light_args_name_s;light_args_start_time_s;light_args_target_value_s;light_type;wel_id",""
"jp-1.4.0","config_weather_group","config_weather_group.db","E53AE96BD5F97694A7E09875A0D22198CA1D86D3E94925D16D353A137660130E",7,1,6,0,"copy_tip;id;scene_res_name;trigger;ui_copy_pic;weather;weather_default;weather_weight",""
"jp-1.4.0","config_worker","config_worker.db","1FE36F2ACAF4C250429AB3539E78F164F6C090D59760BED00D44F88C1B2FF8AB",2,1,1,0,"addworkerhp;addworkerhptime;chargehp;id;workerhplevelup;workerhpmax",""
"jp-1.4.0","config_world_event","config_world_event.db","D67E11BE493CF5A3E03C4E0A8DB91C8C7C0FAA2D766C03FEBFB608CA365CFDA7",3,1,2,0,"battlepass_id;chapter_id;id;item_type;reward_mail_id;server_rank_goal;server_rank_period;server_rank_rewards;server_shop_id;server_stage;server_stage_rewards;shop_id",""
"jp-1.4.0","config_world_event_plot","config_world_event_plot.db","0A89B15D4577B9A2105620389CE13B54C22B21BBA4D9299380DEBC1627506317",23,1,22,0,"desc;image;name;period;period_area;plot_id",""
"jp-1.4.0","config_world_event_task","config_world_event_task.db","A67823F24C540E42E1ECAFCB790D66BF51395032E18DC19F849715E1D8D768AB",487,1,486,0,"desc;go_up_to;go_up_to_parm;goal;id;period;period_area;rewards",""
"cn-1.5.20","config_access","config_access.db","D89EAEA239C0A5185FAF46BE00218BFA413EAC6C2A4C12E18139B434F629C75D",216,1,215,0,"activatetime;drop_path;id;name;period_id",""
"cn-1.5.20","config_accurate_behavior","config_accurate_behavior.db","2253C055032BC5DBE61A5F8BAE89CEF661D671F3B070ECA69927B7749B3F5884",54,1,53,0,"behavior_call;behavior_time;behaviour_info_group;camera_info_group;caption_access;countenance_resource;diff_name;voice_access",""
"cn-1.5.20","config_achievement","config_achievement.db","DA394B118F96315D6D022D2B1BBC692139AD30674DD4827A31334EF2BC152C55",746,1,745,0,"abandoned;count_type;desc;go_up_to;goal;id;if_invisible;last_achievement;medal_id;open_day;point;progress;refresh_id;reward;rewards;show_reward_num;title;type;type_id;visible_parm",""
"cn-1.5.20","config_achievement_type_id","config_achievement_type_id.db","BCCDA50A9AC0C299A424D249350A28E49E3058FCE1E5637D1E78B65958344341",50,1,49,0,"id;type_id",""
"cn-1.5.20","config_action_audio_bind","config_action_audio_bind.db","6933F89C6BDABF4FC1D2CB66E382672378558B50F0E8D938AF48D1C3C3619478",51,1,50,0,"action_name;audio_id;delay_time;diff_name;id;role_id",""
"cn-1.5.20","config_activity","config_activity.db","4DF510C3635FC9019012DB8BEFC237A94DA79EA6A3CD3B418CCF2EE61E8E5216",483,1,482,0,"activity_top;audobattle_chapter;banner_goto;banner_gotopage;banner_gotopage_activity;banner_order;banner_pic;bg;bg_pic;close_groupbase;extra_ship_id;id;is_open;item_recycling_id;mail_id;name;order;p1;p10;p11;p12;p13;p14;p2;p3;p4;p5;p6;p7;p8;p9;padding_image;period;period_area;period_list;period_list_area;plot_type;rank_id;red_dot;seacopy_type;send_reward;shop_id;show_function;show_type;test_buff_show;test_image;test_ship;test_show;type",""
"cn-1.5.20","config_activity_bgm_period","config_activity_bgm_period.db","D05B60EF5824F52C59831EA7903B63FFEF6A4257B553F7CA357854D69146B4C8",9,1,8,0,"envir_bgm;id;period;weights",""
"cn-1.5.20","config_activity_extract","config_activity_extract.db","A3154AD387F4B05C3443A54EC606A8A85E58AB0AB8D3E31F9614298509A37C41",6,1,5,0,"drop_reward_id;id;item_cost;name;reward_key",""
"cn-1.5.20","config_activity_extract_ur","config_activity_extract_ur.db","06563F1548EBDD0272959177FF6E9B7554ABFB3BB642F2E8252A01B5B873F2B0",2,1,1,0,"chapter_id;copy_display_id;desc;drop_reward_id;fragment_id;id;item_cost;name;next_card_id;reward_key;special_drop;special_drop_times;surprise_drop",""
"cn-1.5.20","config_activity_type","config_activity_type.db","5C3B62E88309FF4EEBD8FA1408486AD4F4F79A13667C742766A85A09E8288892",11,1,10,0,"banner_goto;banner_order;id;is_open;order;red_dot",""
"cn-1.5.20","config_adventure_role","config_adventure_role.db","50B0D2124FD04B8779CDB02D51B3661F4D766C7E558C0301892B70315A5BF30C",31,1,30,0,"attack_max;enemy_life;hero_life;hero_name;hero_profession;id;image;image_attack;image_death;level_max;levelup_item;levelup_item_num;levelup_life;task_id",""
"cn-1.5.20","config_affection_change","config_affection_change.db","D42146A9EB55BBB3067D66E50989ED222488BE6AF86CEFE8C1F8995919A76197",15,1,14,0,"affection_add;affection_change_sort;affection_flagship_add;affection_mvp_add;affection_reduce;mood_reduce;mood_shipwrecks_reduce;not_effect_curriculum_vitae",""
"cn-1.5.20","config_affection_favor","config_affection_favor.db","7070C45A1919E93A556CCE312B6B1D0DDD0AE517C42FBA40C4790030ED56B142",8,1,7,0,"affection_adddescribe;affection_cost;affection_describe;affection_icon;affection_id;affection_marry;affection_max;affection_min;affection_value_effect;value_effect_power",""
"cn-1.5.20","config_affection_item","config_affection_item.db","1AA67FA421E9B8F4DB5918833D6F0C7700720F0CCF3C2BB49EB746355C03D837",9,1,8,0,"affection_exp;description;drop_path;icon;icon_small;id;name;quality",""
"cn-1.5.20","config_affection_mood","config_affection_mood.db","4DBDC0C57D8883A53E58A1AC51EEBE2AF88A19C2A5C96D45B552CEFD21E82214",5,1,4,0,"mood_affection_add;mood_describe;mood_exp_up;mood_icon;mood_icon_xiao;mood_id;mood_max;mood_min",""
"cn-1.5.20","config_air_attack_spe","config_air_attack_spe.db","604C870E3640ABFA9DFDA5030675C1FB060768DBEE96B4EB47A9628490A077E1",76,1,75,0,"id;radius;speed;speed_time",""
"cn-1.5.20","config_air_control_state","config_air_control_state.db","5A0BCD1857AF216A72E342E24AE7BBA509039AB5938D694D83EA25C8D29AA363",6,1,5,0,"desc;enum_name;id",""
"cn-1.5.20","config_air_search_spe","config_air_search_spe.db","FBBFF2BB0C0F3FD375E1EA47F5FD15D162CF2A2B7352FD4FA8C97B7CBFEA2D5C",148,1,147,0,"birth_pos;id;patrol_pos_array;radius;speed",""
"cn-1.5.20","config_air_spe_link_fleet","config_air_spe_link_fleet.db","9DC7327C87310871624B589D8CA765D050F7C7EFF809D3D02A0BE6E91747243D",116,1,115,0,"air_attack_spe_data;air_search_spe_array;fleet_id;id",""
"cn-1.5.20","config_anniversary_video","config_anniversary_video.db","AD069A324CD44FE48B25C67641C503F0D520B91A82CA571537B581F787907675",5,1,4,0,"id;image;link;period;period_area;reward",""
"cn-1.5.20","config_ar_battle_config","config_ar_battle_config.db","CFAF2FACD5A5F8B88C48B9ACCFFCB4BBD71A70B1C227B359787C90575723F897",11,1,10,0,"data;diff_name;enum_name;id",""
"cn-1.5.20","config_ar_battle_range","config_ar_battle_range.db","1BD3C482FD96E22FC3768C900FBE3A7EB2E6FA915A26A3C44C02E9A71783E820",6,1,5,0,"desc;dis_max;dis_min;enum_name;id",""
"cn-1.5.20","config_ar_config","config_ar_config.db","A0014BFE623429998B52C856E25E8E8191F2D6BBE713B2CA7FC0E6C0D267DB8C",28,1,27,0,"data;diff_name;enum_name;id",""
"cn-1.5.20","config_askill_dict_create_item","config_askill_dict_create_item.db","C65E1D645C2104CF2575F77A6A78DD08ABCC3E4AEE6C71C343DFBF852EFB1160",3303,1,3302,0,"distance;euler;id",""
"cn-1.5.20","config_askill_dict_create_range","config_askill_dict_create_range.db","F9DCF1BCED3E95B6E0595AE7ACBC5D46CBE1882AEB49FB2DADF6FB3533276B8B",895,1,894,0,"create_range_item;id;weight",""
"cn-1.5.20","config_askill_dict_create_range_item","config_askill_dict_create_range_item.db","736B39C9DD636A31D8147519419F35BE837BA252DC18D238F996C447A1F6AC96",871,1,870,0,"distance;euler;id",""
"cn-1.5.20","config_askill_dict_prj_ctrl_logic","config_askill_dict_prj_ctrl_logic.db","A7056E5AAC9D03F70A46F2405A118BF6B737638A130C9796E4A62DBD5ECB3D1E",1020,1,1019,0,"behaviour_params;behaviour_target;exe_delay;exe_loading_time;exe_time;exe_type;id;logic_behaviour",""
"cn-1.5.20","config_askill_dict_prj_ctrl_move","config_askill_dict_prj_ctrl_move.db","D6CD8F22498B8585C67F28C6E54F86707E9CC6732E6855CBC3A0EF6CB05CD049",2379,1,2378,0,"face_dir_rotate_speed;face_dir_rotate_type;id;move_dir_rotate_speed;move_params;move_type;speed;speed_type",""
"cn-1.5.20","config_askill_dict_projectile","config_askill_dict_projectile.db","FB360EAB4CFA695D3C7F78E9C051F82EA9B29F2B96C10101D29957FA7E8AFEB8",962,1,961,0,"act_after_target_death;could_silence;create_delta_euler;create_pos_range;create_pos_type;id;life_circle;mix;order;prj_class;projectile_ctrl;projectile_type;random_weight;select_mode;skill_type;special",""
"cn-1.5.20","config_askill_dict_projectile_ctrl","config_askill_dict_projectile_ctrl.db","22C6ACB256ABDD314978779A64065B0682560B5A33B07149D863648FBFFB24FB",3705,1,3704,0,"create_dir_type;id;independent;independent_duration;logic_array;logic_delay;move_step;order;projectCtrlDelayOption;projectile_item;trigger_time_type",""
"cn-1.5.20","config_askill_dict_projectile_item","config_askill_dict_projectile_item.db","1B909ADEF465FD8037B61423EB216E1BEDD5485BB1F80978F80C5AA746C2CB1A",3060,1,3059,0,"delay_time;delta_euler;delta_pos_x;delta_pos_y;id;shape_param;shape_type;ship_trigger_ebid;ship_trigger_order;size_begin;size_change_duration;ste_id;svte_id;vice_gun_scale_shift",""
"cn-1.5.20","config_assess","config_assess.db","33C9AF32A756DE5B242C89BD80B5F7762AFF3C95FF7A164016347B7D4C248130",17,1,16,0,"A_para;A_tips;B_para;B_tips;C_para;C_tips;D_para;D_tips;E_para;E_tips;F_para;F_tips;SSS_para;SSS_tips;SS_para;SS_tips;S_para;S_tips;id;order",""
"cn-1.5.20","config_assess_condition","config_assess_condition.db","57C481DB34C3C085EE3052C2F6E6543333EC5FDDB06C7BA0E819126A9A4A052E",10,1,9,0,"condition_func;id;param_type",""
"cn-1.5.20","config_assist_fleet","config_assist_fleet.db","DDB6DAA6D9085C3D862E2BBD6F738BE1E05F905738A6CD13FE71174349E3A033",27,1,26,0,"assist_ship_info_id;default_threat;formation;id;name;strategy;threat_id;view_mode",""
"cn-1.5.20","config_assist_ship_info","config_assist_ship_info.db","72F520E4E5A55151EB0CDDBFF0BB06EF3A9F4DC89D5AD564BE423C0A7020C53C",804,1,803,0,"angle_speed;anti_crit;attack;battle_angle_speed;crit;defense;dodge;equip;equip_level;fate;hit;hp;main_gun_cd;main_gun_range;ship_affection_ratio;ship_air_control;ship_bomb_attack;ship_fashion_id;ship_fight_grade;ship_id;ship_level;ship_main_id;ship_maxbreak_id;ship_name;ship_skill_level;ship_strengthen_ratio;ship_supply_cost;ship_torpedo_attack;skill_anim_order;speed;to_air_attack;to_torpedo_attack;torpedo_attack;torpedo_defense;torpedo_num;view_range",""
"cn-1.5.20","config_attribute","config_attribute.db","082A5BA352625425149B3005B7C5A75210183EED950ABDD211A4D3763DB6D7B8",108,1,107,0,"attr_direction;attr_display;attr_icon;attr_name;attr_type;attr_unit;beizhu;direction_if_show;direction_show_sort;equip_if_show;equip_show_sort;girl_if_show;girl_show_sort;id;params;remould_if_show;remould_prop_formula",""
"cn-1.5.20","config_audio","config_audio.db","AC70AF7E2FBF75B12460A2F65021E1A2AE4946DADB40190B377C42311A0AB8D6",146,1,145,0,"a_id;can_repeat;diff_name;repeat_time;res_path",""
"cn-1.5.20","config_awaken_task_common","config_awaken_task_common.db","676644BCEA9561402138565C39463D8E0F63E1B6C626F3B91FC54F11155BB399",15,1,14,0,"count_type;desc;go_up_to;go_up_to_parm;goal;id;refresh_id;rewards",""
"cn-1.5.20","config_awaken_task_milestone","config_awaken_task_milestone.db","13F579838C52E8DBCF5EDFD0FBC80113719474AA9F16253CE710EB93E90EBA70",21,1,20,0,"count_type;desc;go_up_to;go_up_to_parm;goal;id;pt",""
"cn-1.5.20","config_barrage_library","config_barrage_library.db","0B50F5C6F8EE9D0D2A6BDB81953C17E280253009F5EB6AE0016CC16C39F6C424",32190,1,32189,0,"barrage_library_id;is_orbital_colse;scene_id;scene_id_type",""
"cn-1.5.20","config_bathroom_item","config_bathroom_item.db","03C146BCB9EA93EB84E87CEC833B935C3F9BA539A09C3218E9D903D49DF29495",2,1,1,0,"description;frequency;icon;id;name;once_exp;price;quality;time",""
"cn-1.5.20","config_battlefield_info","config_battlefield_info.db","4A3C7265D712E4F6FDC186A81E8CB1CF84C1CAC1EE0A8219228E5D2ADAA3488A",215,1,214,0,"assist_fleet_position;battlefield_shape;enemy_position;id;player_fleet_position;player_position;shape_param",""
"cn-1.5.20","config_battlefield_resource","config_battlefield_resource.db","CFE97D1E6895886503292B83F242ABDADD82E1BD0DE98DCE34E1A728C9C51E77",2723,1,2722,0,"buffid;copy_id;flag;id;odds;pos_id;res_collide_effect_id;res_collide_msg_effect_id;res_find_effect_id;res_image_effect_id;resourc_num;resource_items;resource_type;search3d_item_id;server;settlement_type;show_num;show_type",""
"cn-1.5.20","config_battlefield_resource_blood","config_battlefield_resource_blood.db","41FBBACE71074D9F776EEB34FF62CEE65012447AED1ADE2C7DBE8BEDEEFAC42A",19,1,18,0,"brFilterType;id;numberRule;vals;value_or_percentage",""
"cn-1.5.20","config_battlepass_level","config_battlepass_level.db","33D9065D74FD5519842ED142AFF793DE2F3D0DA207D104916DFE1EBAA5FA9906",51,1,50,0,"free_level_reward;level;level_exp;pay_level_reward;target_reward",""
"cn-1.5.20","config_battlepass_level_activity","config_battlepass_level_activity.db","850F51D57AE326988E808984C994E9E1441019006125F7BCF34C4C96FBCEB675",101,1,100,0,"free_level_reward;level;level_exp;pay_level_reward;target_reward",""
"cn-1.5.20","config_battlepass_param","config_battlepass_param.db","D12A8CB1DE1EDD7568858DB40302EC92E21AF1663D4DEB72306B566BBDF4D46F",2,1,1,0,"advance_price_1;advance_price_2;advance_reward_1;advance_reward_2;advance_reward_desc_1;advance_reward_desc_2;advance_reward_level_2;buy_level_price;free_icon;free_refresh_count;id;item_recycling_id;pay_icon;pay_refresh_count;pay_refresh_price;recycle_mail_id;reward_mail_id;shop_id;weekly_task_num",""
"cn-1.5.20","config_battlepass_param_activity","config_battlepass_param_activity.db","0F8A776478F2E2EB141A53DC36A69B3F7D401D5D7E94A21FE29E7DB0BB2E1033",2,1,1,0,"advance_price_1;advance_price_2;advance_reward_1;advance_reward_2;advance_reward_desc_1;advance_reward_desc_2;advance_reward_level_2;buy_level_price;free_icon;free_refresh_count;id;item_recycling_id;pay_icon;pay_refresh_count;pay_refresh_price;recycle_mail_id;reward_mail_id;shop_id;weekly_task_num",""
"cn-1.5.20","config_battlepass_task","config_battlepass_task.db","E3DB0D8F25EFF27BDC231F71615E9FC0BA40734ABE195F4E0404CB46657F03C1",18,1,17,0,"battlepass_exp;go_up_to;go_up_to_parm;id;task_goal;task_name;task_type;task_type_name",""
"cn-1.5.20","config_battlepass_task_activity","config_battlepass_task_activity.db","050DE264F426736D92A432B05F49AD29F639E59FB2EBFFABE0C71AA1CF0B850C",18,1,17,0,"battlepass_exp;go_up_to;go_up_to_parm;id;task_goal;task_name;task_type;task_type_name",""
"cn-1.5.20","config_battle_ai","config_battle_ai.db","F10403A997A4A74B2E319FFC999D1EF36BD516E8C90B44C40A84DF2793689DB0",6,1,5,0,"aerial_search_duration;ba_id;diff_name;escape_odds;f_id;skill_cd;speed_ratio;t_odds;track_dis;track_range;view_euler;view_range",""
"cn-1.5.20","config_battle_air_control_coefficient","config_battle_air_control_coefficient.db","60409796EAAF82782F1325E7CB3362461899FEFBB4E2DE0F3BE3B2B0C1E74491",20,1,19,0,"air_control_state;bacc_id;damage_rate;diff_name;injured_rate;max_range;min_range",""
"cn-1.5.20","config_battle_ai_escape","config_battle_ai_escape.db","A49E8BB5A309C344F62D901DA6F790F2DC38473804489B6C668D41130C92E41E",3,1,2,0,"ba_id;diff_name;escape_target;escape_type;escape_weight;fleet_id",""
"cn-1.5.20","config_battle_ai_fleet","config_battle_ai_fleet.db","2F76BA034426A942F8784DD2C28ADE6FC5A5F01F18DE8944A9681A206CDFF1AF",856,1,855,0,"aerial_search_duration;airattack_call;baf_id;best_dis_odds;call_view_circle_range;call_view_euler;call_view_range;escape_odds;skill_cd;speed_ratio;t_odds;track_dis;track_range;view_circle_range;view_euler;view_range",""
"cn-1.5.20","config_battle_ai_fleet_escape","config_battle_ai_fleet_escape.db","2AE5020414002589E80BBFC5867399F2E36B81A3BEB9BD7637BBEE590836E79F",4,1,3,0,"baf_id;bafe_id;diff_name;escape_target;escape_type;escape_weight",""
"cn-1.5.20","config_battle_ai_fleet_support","config_battle_ai_fleet_support.db","1AECC1BE20FF7C3F988B1386686AC81ADE5D7CA5328A0D1B33CE08147CBD6C34",246,1,245,0,"baf_id;bafs_id;call_for_support_time;support_arg;support_type",""
"cn-1.5.20","config_battle_ai_ship_info","config_battle_ai_ship_info.db","6C3AA4245C0B1F0383187B6BDCC51ADD9DDA6FFC6D9F45B69BE21EBCBDB80103",96,1,95,0,"aerial_attack_weight;basi_id;best_distance;best_distance_weight;main_gun_weight;second_gun_weight;torpedo_weight",""
"cn-1.5.20","config_battle_ai_ship_skill_ratio","config_battle_ai_ship_skill_ratio.db","2919F52D7312DC666E7DFD8A24ED06262579F38F72B53C40820CBF7CDC0C1AD7",58,1,57,0,"attack_range;basi_id;bassr_id;skill_base_ratio;skill_type",""
"cn-1.5.20","config_battle_ai_support","config_battle_ai_support.db","676F5D3CB63D7FD9DCB23FB621D826CA056F9FB683A0C777B835207E96D512A1",2,1,1,0,"ba_id;call_for_support_time;diff_name;fleet_id;support_arg;support_type",""
